"breed","butterfat","density","scaled","ndensity","count","n"
"Guernsey",3.21150602851323,0.00168357083869082,0.00211181287095085,0.00211181287095085,0.0336714167738164,20
"Guernsey",3.21840137648702,0.00182161635554516,0.00228497237963939,0.00228497237963939,0.0364323271109032,20
"Guernsey",3.22529672446081,0.00197413956326297,0.0024762922016361,0.0024762922016361,0.0394827912652594,20
"Guernsey",3.2321920724346,0.00213545712775136,0.00267864335976257,0.00267864335976257,0.0427091425550272,20
"Guernsey",3.23908742040839,0.00230482521978634,0.00289109282043747,0.00289109282043747,0.0460965043957268,20
"Guernsey",3.24598276838218,0.00249210407312313,0.00312600891891367,0.00312600891891367,0.0498420814624627,20
"Guernsey",3.25287811635597,0.00268840646720629,0.00337224383395035,0.00337224383395035,0.0537681293441258,20
"Guernsey",3.25977346432976,0.00289584676299145,0.00363244974660065,0.00363244974660065,0.0579169352598291,20
"Guernsey",3.26666881230355,0.00312239536282414,0.00391662445313964,0.00391662445313964,0.0624479072564828,20
"Guernsey",3.27356416027734,0.00335928839317577,0.00421377485455913,0.00421377485455913,0.0671857678635155,20
"Guernsey",3.28045950825113,0.00361106865093394,0.00452959927772298,0.00452959927772298,0.0722213730186788,20
"Guernsey",3.28735485622492,0.00388281780819402,0.00487047199586661,0.00487047199586661,0.0776563561638803,20
"Guernsey",3.29425020419871,0.00416630935752562,0.0052260739633786,0.0052260739633786,0.0833261871505124,20
"Guernsey",3.3011455521725,0.00446912796445722,0.00560591912164878,0.00560591912164878,0.0893825592891444,20
"Guernsey",3.30804090014629,0.00479233873381888,0.00601134350123631,0.00601134350123631,0.0958467746763777,20
"Guernsey",3.31493624812008,0.0051287451127431,0.0064333199958129,0.0064333199958129,0.102574902254862,20
"Guernsey",3.32183159609387,0.00548960408739421,0.00688596897841166,0.00688596897841166,0.109792081747884,20
"Guernsey",3.32872694406766,0.00587074663761495,0.00736406097473603,0.00736406097473603,0.117414932752299,20
"Guernsey",3.33562229204145,0.00626656508784497,0.00786056191104684,0.00786056191104684,0.125331301756899,20
"Guernsey",3.34251764001524,0.00669259905896156,0.00839496414883206,0.00839496414883206,0.133851981179231,20
"Guernsey",3.34941298798903,0.00713819619403717,0.00895390574100365,0.00895390574100365,0.142763923880743,20
"Guernsey",3.35630833596282,0.00759994186638334,0.00953310349826866,0.00953310349826866,0.151998837327667,20
"Guernsey",3.36320368393661,0.00809820164282588,0.0101581032813409,0.0101581032813409,0.161964032856518,20
"Guernsey",3.3700990319104,0.00861463664675125,0.0108059014394197,0.0108059014394197,0.172292732935025,20
"Guernsey",3.37699437988419,0.0091515570417034,0.0114793957615343,0.0114793957615343,0.183031140834068,20
"Guernsey",3.38388972785798,0.00972583585836396,0.0121997511921862,0.0121997511921862,0.194516717167279,20
"Guernsey",3.39078507583177,0.0103191262666115,0.0129439541039706,0.0129439541039706,0.206382525332231,20
"Guernsey",3.39768042380556,0.0109381101240536,0.013720385987332,0.013720385987332,0.218762202481073,20
"Guernsey",3.40457577177935,0.0115935016932029,0.0145424864415774,0.0145424864415774,0.231870033864058,20
"Guernsey",3.41147111975314,0.0122690428549902,0.0153898618460059,0.0153898618460059,0.245380857099805,20
"Guernsey",3.41836646772693,0.012975705327762,0.0162762747435931,0.0162762747435931,0.25951410655524,20
"Guernsey",3.42526181570072,0.013716923767923,0.0172060334482137,0.0172060334482137,0.274338475358461,20
"Guernsey",3.43215716367451,0.0144792085737283,0.018162217071281,0.018162217071281,0.289584171474566,20
"Guernsey",3.4390525116483,0.0152780112702491,0.0191642074699592,0.0191642074699592,0.305560225404982,20
"Guernsey",3.44594785962209,0.0161086325172877,0.0202061099548855,0.0202061099548855,0.322172650345753,20
"Guernsey",3.45284320759588,0.0169609563102364,0.0212752353607202,0.0212752353607202,0.339219126204728,20
"Guernsey",3.45973855556967,0.0178548483620695,0.0223965025488414,0.0223965025488414,0.35709696724139,20
"Guernsey",3.46663390354346,0.0187770115248555,0.0235532320380517,0.0235532320380517,0.375540230497109,20
"Guernsey",3.47352925151725,0.0197211738449301,0.0247375565071966,0.0247375565071966,0.394423476898601,20
"Guernsey",3.48042459949104,0.0207112362336338,0.0259794564305375,0.0259794564305375,0.414224724672677,20
"Guernsey",3.48731994746483,0.0217253534248294,0.0272515298638624,0.0272515298638624,0.434507068496587,20
"Guernsey",3.49421529543861,0.0227632306300514,0.0285534070347445,0.0285534070347445,0.455264612601028,20
"Guernsey",3.5011106434124,0.0238464840922617,0.0299122026086668,0.0299122026086668,0.476929681845234,20
"Guernsey",3.50800599138619,0.0249509746075384,0.0312976372054185,0.0312976372054185,0.499019492150767,20
"Guernsey",3.51490133935998,0.0260824262912133,0.0327168909567496,0.0327168909567496,0.521648525824265,20
"Guernsey",3.52179668733377,0.0272533788501293,0.0341856932360257,0.0341856932360257,0.545067577002587,20
"Guernsey",3.52869203530756,0.0284444451292957,0.0356797254684057,0.0356797254684057,0.568888902585914,20
"Guernsey",3.53558738328135,0.0296645367848144,0.0372101661262325,0.0372101661262325,0.593290735696288,20
"Guernsey",3.54248273125514,0.0309175304172231,0.0387818778827736,0.0387818778827736,0.618350608344461,20
"Guernsey",3.54937807922893,0.0321889940355874,0.0403767577491269,0.0403767577491269,0.643779880711748,20
"Guernsey",3.55627342720272,0.0334900165471354,0.042008715265937,0.042008715265937,0.669800330942707,20
"Guernsey",3.56316877517651,0.0348169352813405,0.0436731561063232,0.0436731561063232,0.69633870562681,20
"Guernsey",3.5700641231503,0.036160151124228,0.0453580394746291,0.0453580394746291,0.723203022484561,20
"Guernsey",3.57695947112409,0.0375315572156044,0.0470782837129535,0.0470782837129535,0.750631144312087,20
"Guernsey",3.58385481909788,0.0389218178501199,0.0488221784362841,0.0488221784362841,0.778436357002397,20
"Guernsey",3.59075016707167,0.0403256834921587,0.0505831388092071,0.0505831388092071,0.806513669843174,20
"Guernsey",3.59764551504546,0.0417541530627621,0.0523749614968153,0.0523749614968153,0.835083061255241,20
"Guernsey",3.60454086301925,0.0431948036263903,0.0541820635996164,0.0541820635996164,0.863896072527806,20
"Guernsey",3.61143621099304,0.0446459971204115,0.0560023903886556,0.0560023903886556,0.892919942408231,20
"Guernsey",3.61833155896683,0.0461155310493829,0.0578457227832188,0.0578457227832188,0.922310620987658,20
"Guernsey",3.62522690694062,0.047591468965546,0.0596970881172141,0.0596970881172141,0.95182937931092,20
"Guernsey",3.63212225491441,0.0490750543643913,0.0615580461882582,0.0615580461882582,0.981501087287825,20
"Guernsey",3.6390176028882,0.0505669813759303,0.0634294676889641,0.0634294676889641,1.01133962751861,20
"Guernsey",3.64591295086199,0.0520612990176115,0.0653038879132091,0.0653038879132091,1.04122598035223,20
"Guernsey",3.65280829883578,0.0535583030110314,0.067181677803908,0.067181677803908,1.07116606022063,20
"Guernsey",3.65970364680957,0.0550546087353197,0.0690585918100253,0.0690585918100253,1.10109217470639,20
"Guernsey",3.66659899478336,0.0565490688598962,0.0709331907598726,0.0709331907598726,1.13098137719792,20
"Guernsey",3.67349434275715,0.0580391951880514,0.0728023535457926,0.0728023535457926,1.16078390376103,20
"Guernsey",3.68038969073094,0.0595210057825653,0.0746610853638367,0.0746610853638367,1.19042011565131,20
"Guernsey",3.68728503870473,0.0609966434258204,0.0765120740459102,0.0765120740459102,1.21993286851641,20
"Guernsey",3.69418038667852,0.0624590488374505,0.0783464646755496,0.0783464646755496,1.24918097674901,20
"Guernsey",3.70107573465231,0.0639073294707626,0.0801631376731383,0.0801631376731383,1.27814658941525,20
"Guernsey",3.7079710826261,0.0653451705260239,0.0819667156260824,0.0819667156260824,1.30690341052048,20
"Guernsey",3.71486643059989,0.0667593819942718,0.0837406534445911,0.0837406534445911,1.33518763988544,20
"Guernsey",3.72176177857368,0.0681557389022298,0.0854921951218988,0.0854921951218988,1.3631147780446,20
"Guernsey",3.72865712654747,0.0695376191301454,0.0872255777538373,0.0872255777538373,1.39075238260291,20
"Guernsey",3.73555247452126,0.070884566920128,0.088915142347149,0.088915142347149,1.41769133840256,20
"Guernsey",3.74244782249505,0.0722121313979477,0.0905803931859298,0.0905803931859298,1.44424262795895,20
"Guernsey",3.74934317046884,0.0735190381721682,0.09221973171776,0.09221973171776,1.47038076344336,20
"Guernsey",3.75623851844263,0.0747847259372898,0.0938073665541221,0.0938073665541221,1.4956945187458,20
"Guernsey",3.76313386641642,0.0760290928498873,0.0953682572525213,0.0953682572525213,1.52058185699775,20
"Guernsey",3.77002921439021,0.0772452137069501,0.0968937170784792,0.0968937170784792,1.544904274139,20
"Guernsey",3.776924562364,0.0784187718434753,0.0983657877039423,0.0983657877039423,1.56837543686951,20
"Guernsey",3.78381991033779,0.0795689603132306,0.099808544229909,0.099808544229909,1.59137920626461,20
"Guernsey",3.79071525831158,0.0806836870084157,0.10120681873573,0.10120681873573,1.61367374016831,20
"Guernsey",3.79761060628537,0.0817574801711487,0.102553747638087,0.102553747638087,1.63514960342297,20
"Guernsey",3.80450595425916,0.082806880323469,0.103870078794174,0.103870078794174,1.65613760646938,20
"Guernsey",3.81140130223295,0.083814982021157,0.10513460660107,0.10513460660107,1.67629964042314,20
"Guernsey",3.81829665020674,0.0847864692535203,0.106353206492516,0.106353206492516,1.69572938507041,20
"Guernsey",3.82519199818053,0.0857337364908026,0.107541425662122,0.107541425662122,1.71467472981605,20
"Guernsey",3.83208734615432,0.0866364008891698,0.108673696577496,0.108673696577496,1.7327280177834,20
"Guernsey",3.83898269412811,0.087508957787987,0.109768201689613,0.109768201689613,1.75017915575974,20
"Guernsey",3.8458780421019,0.0883588151710666,0.110834233316448,0.110834233316448,1.76717630342133,20
"Guernsey",3.85277339007569,0.0891645522282436,0.111844921936637,0.111844921936637,1.78329104456487,20
"Guernsey",3.85966873804947,0.0899481687668161,0.112827863345467,0.112827863345467,1.79896337533632,20
"Guernsey",3.86656408602326,0.090711123369716,0.11378488713878,0.11378488713878,1.81422246739432,20
"Guernsey",3.87345943399705,0.0914374362302481,0.114695948801265,0.114695948801265,1.82874872460496,20
"Guernsey",3.88035478197084,0.0921492533826443,0.1155888275502,0.1155888275502,1.84298506765288,20
"Guernsey",3.88725012994463,0.0928432769861953,0.116459386688575,0.116459386688575,1.85686553972391,20
"Guernsey",3.89414547791842,0.0935159667552985,0.117303185404911,0.117303185404911,1.87031933510597,20
"Guernsey",3.90104082589221,0.0941806186214463,0.118136901654549,0.118136901654549,1.88361237242893,20
"Guernsey",3.907936173866,0.0948351325890076,0.118957901275799,0.118957901275799,1.89670265178015,20
"Guernsey",3.91483152183979,0.0954848242554354,0.119772851969753,0.119772851969753,1.90969648510871,20
"Guernsey",3.92172686981358,0.0961345572768108,0.120587854537919,0.120587854537919,1.92269114553622,20
"Guernsey",3.92862221778737,0.0967876970627982,0.121407130433462,0.121407130433462,1.93575394125596,20
"Guernsey",3.93551756576116,0.0974525515240463,0.122241100811367,0.122241100811367,1.94905103048093,20
"Guernsey",3.94241291373495,0.0981270984070628,0.123087229026988,0.123087229026988,1.96254196814126,20
"Guernsey",3.94930826170874,0.0988254503629389,0.123963217500405,0.123963217500405,1.97650900725878,20
"Guernsey",3.95620360968253,0.0995508261303756,0.124873103705811,0.124873103705811,1.99101652260751,20
"Guernsey",3.96309895765632,0.100297019037272,0.125809102208981,0.125809102208981,2.00594038074543,20
"Guernsey",3.96999430563011,0.101095021058343,0.126810088268143,0.126810088268143,2.02190042116685,20
"Guernsey",3.9768896536039,0.101932868162879,0.12786105461811,0.12786105461811,2.03865736325759,20
"Guernsey",3.98378500157769,0.102803983360301,0.128953751309999,0.128953751309999,2.05607966720603,20
"Guernsey",3.99068034955148,0.103762983555829,0.130156687895509,0.130156687895509,2.07525967111658,20
"Guernsey",3.99757569752527,0.104770968757854,0.131421069574286,0.131421069574286,2.09541937515708,20
"Guernsey",4.00447104549906,0.105835292612971,0.132756120505581,0.132756120505581,2.11670585225941,20
"Guernsey",4.01136639347285,0.107012782323825,0.134233122761529,0.134233122761529,2.14025564647649,20
"Guernsey",4.01826174144664,0.108253153078902,0.135789000818528,0.135789000818528,2.16506306157804,20
"Guernsey",4.02515708942043,0.109580571924698,0.137454068981549,0.137454068981549,2.19161143849395,20
"Guernsey",4.03205243739422,0.111040817175207,0.139285749979997,0.139285749979997,2.22081634350414,20
"Guernsey",4.03894778536801,0.112579020276537,0.141215218602802,0.141215218602802,2.25158040553073,20
"Guernsey",4.0458431333418,0.114241881205076,0.143301053680714,0.143301053680714,2.28483762410152,20
"Guernsey",4.05273848131559,0.116051752664394,0.145571293669858,0.145571293669858,2.32103505328787,20
"Guernsey",4.05963382928938,0.117954831925869,0.147958450293425,0.147958450293425,2.35909663851738,20
"Guernsey",4.06652917726317,0.120026598499461,0.150557202430947,0.150557202430947,2.40053196998923,20
"Guernsey",4.07342452523696,0.122253143385044,0.153350103115054,0.153350103115054,2.44506286770088,20
"Guernsey",4.08031987321075,0.124587949009779,0.156278802315688,0.156278802315688,2.49175898019558,20
"Guernsey",4.08721522118454,0.127140967476942,0.15948122013787,0.15948122013787,2.54281934953884,20
"Guernsey",4.09411056915833,0.129849494934997,0.16287870304491,0.16287870304491,2.59698989869993,20
"Guernsey",4.10100591713212,0.132680745196626,0.166430125180519,0.166430125180519,2.65361490393251,20
"Guernsey",4.10790126510591,0.135783848399565,0.170322550217384,0.170322550217384,2.71567696799131,20
"Guernsey",4.1147966130797,0.139035907024932,0.174401819770115,0.174401819770115,2.78071814049864,20
"Guernsey",4.12169196105349,0.142438087277454,0.178669396685475,0.178669396685475,2.84876174554908,20
"Guernsey",4.12858730902728,0.14614016846433,0.183313158931815,0.183313158931815,2.92280336928661,20
"Guernsey",4.13548265700107,0.149991470026862,0.188144098042159,0.188144098042159,2.99982940053723,20
"Guernsey",4.14237800497486,0.15403494483626,0.193216092608478,0.193216092608478,3.0806988967252,20
"Guernsey",4.14927335294865,0.158374258862735,0.19865917762849,0.19865917762849,3.1674851772547,20
"Guernsey",4.15616870092244,0.162872608407237,0.204301751286693,0.204301751286693,3.25745216814474,20
"Guernsey",4.16306404889623,0.167606526797462,0.210239814335042,0.210239814335042,3.35213053594925,20
"Guernsey",4.16995939687002,0.172623285561851,0.216532662539357,0.216532662539357,3.45246571123703,20
"Guernsey",4.17685474484381,0.177806582988012,0.223034411065154,0.223034411065154,3.55613165976025,20
"Guernsey",4.1837500928176,0.183267991609613,0.229885012629141,0.229885012629141,3.66535983219226,20
"Guernsey",4.19064544079139,0.188990995984864,0.237063750833921,0.237063750833921,3.77981991969727,20
"Guernsey",4.19754078876518,0.194885377645939,0.244457458762382,0.244457458762382,3.89770755291877,20
"Guernsey",4.20443613673897,0.201097065549958,0.252249184637272,0.252249184637272,4.02194131099916,20
"Guernsey",4.21133148471275,0.207542013150646,0.260333503385821,0.260333503385821,4.15084026301292,20
"Guernsey",4.21822683268655,0.214160203551718,0.268635131894814,0.268635131894814,4.28320407103436,20
"Guernsey",4.22512218066033,0.221128849895624,0.277376360184091,0.277376360184091,4.42257699791247,20
"Guernsey",4.23201752863412,0.228296911011069,0.286367727446742,0.286367727446742,4.56593822022137,20
"Guernsey",4.23891287660791,0.235641095701174,0.295580018013182,0.295580018013182,4.71282191402349,20
"Guernsey",4.2458082245817,0.243351570055448,0.305251769630805,0.305251769630805,4.86703140110896,20
"Guernsey",4.25270357255549,0.251228298305571,0.315132064369415,0.315132064369415,5.02456596611142,20
"Guernsey",4.25959892052928,0.259306193739386,0.325264696246426,0.325264696246426,5.18612387478772,20
"Guernsey",4.26649426850307,0.26770348372071,0.335797965566686,0.335797965566686,5.35406967441419,20
"Guernsey",4.27338961647686,0.276258122008556,0.34652860714554,0.34652860714554,5.52516244017111,20
"Guernsey",4.28028496445065,0.285030822150616,0.357532777951565,0.357532777951565,5.70061644301233,20
"Guernsey",4.28718031242444,0.294071141257993,0.368872640706201,0.368872640706201,5.88142282515987,20
"Guernsey",4.29407566039823,0.303256374493438,0.380394278717216,0.380394278717216,6.06512748986875,20
"Guernsey",4.30097100837202,0.31266601137462,0.392197400878744,0.392197400878744,6.2533202274924,20
"Guernsey",4.30786635634581,0.322289156695521,0.40426834062222,0.40426834062222,6.44578313391042,20
"Guernsey",4.3147617043196,0.332041350515786,0.416501154327676,0.416501154327676,6.64082701031572,20
"Guernsey",4.32165705229339,0.34201159522081,0.429007483500597,0.429007483500597,6.8402319044162,20
"Guernsey",4.32855240026718,0.352141601866259,0.441714212510773,0.441714212510773,7.04283203732519,20
"Guernsey",4.33544774824097,0.362381551342958,0.454558849995462,0.454558849995462,7.24763102685916,20
"Guernsey",4.34234309621476,0.372818768419611,0.467650933115958,0.467650933115958,7.45637536839222,20
"Guernsey",4.34923844418855,0.383365080454787,0.480879861168827,0.480879861168827,7.66730160909573,20
"Guernsey",4.35613379216234,0.393999274936582,0.494219025914822,0.494219025914822,7.87998549873165,20
"Guernsey",4.36302914013613,0.40479432744294,0.507759965387999,0.507759965387999,8.09588654885881,20
"Guernsey",4.36992448810992,0.415653474575828,0.521381302937783,0.521381302937783,8.31306949151656,20
"Guernsey",4.37681983608371,0.426582321199286,0.535090069111242,0.535090069111242,8.53164642398572,20
"Guernsey",4.3837151840575,0.437606538248406,0.548918464639042,0.548918464639042,8.75213076496811,20
"Guernsey",4.39061053203129,0.448664286647815,0.562788920729721,0.562788920729721,8.9732857329563,20
"Guernsey",4.39750588000508,0.459763654497285,0.576711582815122,0.576711582815122,9.19527308994569,20
"Guernsey",4.40440122797887,0.470892502558629,0.590671223855876,0.590671223855876,9.41785005117259,20
"Guernsey",4.41129657595266,0.4820264270181,0.60463723255438,0.60463723255438,9.640528540362,20
"Guernsey",4.41819192392645,0.493160222817636,0.618603079866325,0.618603079866325,9.86320445635272,20
"Guernsey",4.42508727190024,0.504266822558409,0.632534813385363,0.632534813385363,10.0853364511682,20
"Guernsey",4.43198261987403,0.515349226926308,0.646436197067805,0.646436197067805,10.3069845385262,20
"Guernsey",4.43887796784782,0.526376566920213,0.660268509909234,0.660268509909234,10.5275313384043,20
"Guernsey",4.44577331582161,0.537331296629912,0.674009742928405,0.674009742928405,10.7466259325982,20
"Guernsey",4.4526686637954,0.548232391169679,0.687683697850571,0.687683697850571,10.9646478233936,20
"Guernsey",4.45956401176919,0.559011515646791,0.701204657756272,0.701204657756272,11.1802303129358,20
"Guernsey",4.46645935974298,0.569685320215513,0.714593508021562,0.714593508021562,11.3937064043103,20
"Guernsey",4.47335470771677,0.580276549501887,0.727878778716527,0.727878778716527,11.6055309900377,20
"Guernsey",4.48025005569056,0.590668867150715,0.740914541551948,0.740914541551948,11.8133773430143,20
"Guernsey",4.48714540366435,0.600936620152116,0.75379405481375,0.75379405481375,12.0187324030423,20
"Guernsey",4.49404075163814,0.611085654235431,0.766524651182081,0.766524651182081,12.2217130847086,20
"Guernsey",4.50093609961193,0.620968124788611,0.778920879503087,0.778920879503087,12.4193624957722,20
"Guernsey",4.50783144758572,0.630711921365873,0.79114315999815,0.79114315999815,12.6142384273175,20
"Guernsey",4.51472679555951,0.640280930403765,0.803146193065757,0.803146193065757,12.8056186080753,20
"Guernsey",4.5216221435333,0.649554876770846,0.814779109752375,0.814779109752375,12.9910975354169,20
"Guernsey",4.52851749150709,0.658667134297372,0.826209209565045,0.826209209565045,13.1733426859474,20
"Guernsey",4.53541283948088,0.667542526761953,0.837342194058895,0.837342194058895,13.3508505352391,20
"Guernsey",4.54230818745467,0.676110412700329,0.848089453031123,0.848089453031123,13.5222082540066,20
"Guernsey",4.54920353542846,0.684496661373101,0.858608872516867,0.858608872516867,13.689933227462,20
"Guernsey",4.55609888340225,0.692580845809477,0.868749393100577,0.868749393100577,13.8516169161895,20
"Guernsey",4.56299423137604,0.700360194939375,0.878507538848049,0.878507538848049,14.0072038987875,20
"Guernsey",4.56988957934982,0.707941451480689,0.88801720412259,0.88801720412259,14.1588290296138,20
"Guernsey",4.57678492732362,0.71515548629455,0.897066239198088,0.897066239198088,14.303109725891,20
"Guernsey",4.5836802752974,0.722080847560858,0.905753172187226,0.905753172187226,14.4416169512172,20
"Guernsey",4.59057562327119,0.728795481604011,0.914175776256017,0.914175776256017,14.5759096320802,20
"Guernsey",4.59747097124498,0.735081042089223,0.922060165334729,0.922060165334729,14.7016208417845,20
"Guernsey",4.60436631921877,0.741105388335051,0.929616896330911,0.929616896330911,14.822107766701,20
"Guernsey",4.61126166719256,0.746910412053091,0.936898516754716,0.936898516754716,14.9382082410618,20
"Guernsey",4.61815701516635,0.752230995408166,0.943572471988432,0.943572471988432,15.0446199081633,20
"Guernsey",4.62505236314014,0.757326506414709,0.949964104274042,0.949964104274042,15.1465301282942,20
"Guernsey",4.63194771111393,0.762157863703453,0.956024391297348,0.956024391297348,15.2431572740691,20
"Guernsey",4.63884305908772,0.766539567994007,0.961520649194454,0.961520649194454,15.3307913598801,20
"Guernsey",4.64573840706151,0.770697775735696,0.966736560771904,0.966736560771904,15.4139555147139,20
"Guernsey",4.6526337550353,0.7745509714283,0.971569875813321,0.971569875813321,15.491019428566,20
"Guernsey",4.65952910300909,0.77800148549338,0.975898080986854,0.975898080986854,15.5600297098676,20
"Guernsey",4.66642445098288,0.781232786580555,0.979951313003585,0.979951313003585,15.6246557316111,20
"Guernsey",4.67331979895667,0.784125862470077,0.983580287062604,0.983580287062604,15.6825172494015,20
"Guernsey",4.68021514693046,0.786669703033364,0.98677119244047,0.98677119244047,15.7333940606673,20
"Guernsey",4.68711049490425,0.789002269866503,0.98969708337857,0.98969708337857,15.7800453973301,20
"Guernsey",4.69400584287804,0.790973035776184,0.992169143786156,0.992169143786156,15.8194607155237,20
"Guernsey",4.70090119085183,0.792651228602588,0.994274210665013,0.994274210665013,15.8530245720518,20
"Guernsey",4.70779653882562,0.794129375205758,0.99612834649939,0.99612834649939,15.8825875041152,20
"Guernsey",4.71469188679941,0.795233203543422,0.997512950483509,0.997512950483509,15.9046640708684,20
"Guernsey",4.7215872347732,0.796101260243446,0.998601810702335,0.998601810702335,15.9220252048689,20
"Guernsey",4.72848258274699,0.796783339805438,0.999457387649217,0.999457387649217,15.9356667961088,20
"Guernsey",4.73537793072078,0.797090414979449,0.999842572097607,0.999842572097607,15.941808299589,20
"Guernsey",4.74227327869457,0.797215919009333,1,1,15.9443183801867,20
"Guernsey",4.74916862666836,0.797154709199464,0.99992322053736,0.99992322053736,15.9430941839893,20
"Guernsey",4.75606397464215,0.796764003325283,0.999433132639133,0.999433132639133,15.9352800665057,20
"Guernsey",4.76295932261594,0.796223908908637,0.998755656934287,0.998755656934287,15.9244781781728,20
"Guernsey",4.76985467058973,0.795492001763609,0.997837577995349,0.997837577995349,15.9098400352722,20
"Guernsey",4.77675001856352,0.794499711249532,0.996592883188815,0.996592883188815,15.8899942249906,20
"Guernsey",4.78364536653731,0.793377465665104,0.995185177249097,0.995185177249097,15.8675493133021,20
"Guernsey",4.7905407145111,0.792067703381928,0.993542256865865,0.993542256865865,15.8413540676386,20
"Guernsey",4.79743606248489,0.790560366509888,0.991651505770588,0.991651505770588,15.8112073301978,20
"Guernsey",4.80433141045868,0.788942967433557,0.989622696463391,0.989622696463391,15.7788593486711,20
"Guernsey",4.81122675843247,0.787151105221588,0.98737504664953,0.98737504664953,15.7430221044318,20
"Guernsey",4.81812210640626,0.785216477626969,0.984948316891018,0.984948316891018,15.7043295525394,20
"Guernsey",4.82501745438005,0.783191573306906,0.98240834713906,0.98240834713906,15.6638314661381,20
"Guernsey",4.83191280235384,0.781012835993437,0.979675414615365,0.979675414615365,15.6202567198687,20
"Guernsey",4.83880815032763,0.778737099809872,0.976820810073105,0.976820810073105,15.5747419961974,20
"Guernsey",4.84570349830142,0.776390231416309,0.973876979753612,0.973876979753612,15.5278046283262,20
"Guernsey",4.85259884627521,0.773916098205768,0.97077351286146,0.97077351286146,15.4783219641154,20
"Guernsey",4.859494194249,0.771381287127843,0.967593933756875,0.967593933756875,15.4276257425569,20
"Guernsey",4.86638954222279,0.768791791958987,0.964345760825163,0.964345760825163,15.3758358391797,20
"Guernsey",4.87328489019658,0.766108686342373,0.960980166194353,0.960980166194353,15.3221737268475,20
"Guernsey",4.88018023817037,0.763390401307968,0.957570443721948,0.957570443721948,15.2678080261594,20
"Guernsey",4.88707558614416,0.760629522702844,0.954107293351651,0.954107293351651,15.2125904540569,20
"Guernsey",4.89397093411795,0.757816020319339,0.950578133538835,0.950578133538835,15.1563204063868,20
"Guernsey",4.90086628209174,0.754981494345551,0.947022602463502,0.947022602463502,15.099629886911,20
"Guernsey",4.90776163006553,0.75211969591811,0.943432861768162,0.943432861768162,15.0423939183622,20
"Guernsey",4.91465697803932,0.749235371294444,0.939814864993523,0.939814864993523,14.9847074258889,20
"Guernsey",4.9215523260131,0.746341925203946,0.93618542656724,0.93618542656724,14.9268385040789,20
"Guernsey",4.92844767398689,0.743437829324959,0.932542629415627,0.932542629415627,14.8687565864992,20
"Guernsey",4.93534302196069,0.740531399558927,0.928896904717049,0.928896904717049,14.8106279911785,20
"Guernsey",4.94223836993447,0.737625313855175,0.925251611598262,0.925251611598262,14.7525062771035,20
"Guernsey",4.94913371790826,0.734724524280844,0.921612961760542,0.921612961760542,14.6944904856169,20
"Guernsey",4.95602906588205,0.731833069061116,0.917986020613506,0.917986020613506,14.6366613812223,20
"Guernsey",4.96292441385584,0.728948881828312,0.914368196177199,0.914368196177199,14.5789776365662,20
"Guernsey",4.96981976182963,0.726083347293379,0.910773769038196,0.910773769038196,14.5216669458676,20
"Guernsey",4.97671510980342,0.723231952614904,0.907197078444739,0.907197078444739,14.4646390522981,20
"Guernsey",4.98361045777721,0.720392179593139,0.903634965654399,0.903634965654399,14.4078435918628,20
"Guernsey",4.990505805751,0.717580086139695,0.900107573154588,0.900107573154588,14.3516017227939,20
"Guernsey",4.99740115372479,0.714781897706929,0.896597622630465,0.896597622630465,14.2956379541386,20
"Guernsey",5.00429650169858,0.711999138386839,0.893107025850175,0.893107025850175,14.2399827677368,20
"Guernsey",5.01119184967237,0.709243323439387,0.889650227156444,0.889650227156444,14.1848664687877,20
"Guernsey",5.01808719764616,0.706499985822273,0.886209079593156,0.886209079593156,14.1299997164455,20
"Guernsey",5.02498254561995,0.703773129862878,0.882788606049698,0.882788606049698,14.0754625972576,20
"Guernsey",5.03187789359374,0.701066238673934,0.879393175621882,0.879393175621882,14.0213247734787,20
"Guernsey",5.03877324156753,0.698368688322472,0.876009462016647,0.876009462016647,13.9673737664494,20
"Guernsey",5.04566858954132,0.69568423265517,0.872642173929076,0.872642173929076,13.9136846531034,20
"Guernsey",5.05256393751511,0.693009524445913,0.869287112714817,0.869287112714817,13.8601904889183,20
"Guernsey",5.0594592854889,0.690339098418515,0.865937422920971,0.865937422920971,13.8067819683703,20
"Guernsey",5.06635463346269,0.687673063173768,0.862593240772601,0.862593240772601,13.7534612634754,20
"Guernsey",5.07324998143648,0.685005283151264,0.859246870035524,0.859246870035524,13.7001056630253,20
"Guernsey",5.08014532941027,0.68233510051352,0.855897485541219,0.855897485541219,13.6467020102704,20
"Guernsey",5.08704067738406,0.679654805974829,0.852535417029063,0.852535417029063,13.5930961194966,20
"Guernsey",5.09393602535785,0.67696175485188,0.849157347100033,0.849157347100033,13.5392350970376,20
"Guernsey",5.10083137333164,0.674258323770962,0.845766256911722,0.845766256911722,13.4851664754192,20
"Guernsey",5.10772672130543,0.671524427254798,0.842336951938032,0.842336951938032,13.430488545096,20
"Guernsey",5.11462206927922,0.66876871463329,0.838880281598417,0.838880281598417,13.3753742926658,20
"Guernsey",5.12151741725301,0.665991786791672,0.835396999622476,0.835396999622476,13.3198357358334,20
"Guernsey",5.1284127652268,0.663162438196833,0.831847962871736,0.831847962871736,13.2632487639367,20
"Guernsey",5.13530811320059,0.660303367006095,0.828261643127532,0.828261643127532,13.2060673401219,20
